Linux 3.19.0-28-generic (storm6) 	04/14/2016 	_x86_64_	(1 CPU)

08:30:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:31:22 PM     all     26.18      0.00     10.99      0.00      0.00     62.83
08:31:24 PM     all     24.37      0.00     15.23      0.00      0.00     60.41
08:31:26 PM     all     26.42      0.00     11.40      0.52      0.00     61.66
08:31:28 PM     all     24.18      0.00      9.89      0.00      0.00     65.93
08:31:30 PM     all     29.38      0.00     10.82      0.00      0.00     59.79
08:31:32 PM     all     30.26      0.00     10.77      0.00      0.00     58.97
08:31:34 PM     all     25.52      0.00     14.06      0.00      0.00     60.42
08:31:36 PM     all     28.22      0.00     10.89      0.00      0.00     60.89
08:31:38 PM     all     24.60      0.00     12.30      0.00      0.00     63.10
08:31:40 PM     all     26.42      0.00     10.36      0.00      0.00     63.21
08:31:42 PM     all     27.57      0.00     11.89      0.00      0.00     60.54
08:31:44 PM     all     32.31      0.00     13.85      0.00      0.00     53.85
08:31:46 PM     all     27.37      0.00      8.95      0.00      0.00     63.68
08:31:48 PM     all     28.72      0.00     13.33      0.00      0.00     57.95
08:31:50 PM     all     28.06      0.00     11.73      0.00      0.00     60.20
08:31:52 PM     all     25.91      0.00     13.47      0.00      0.00     60.62
08:31:54 PM     all     26.60      0.00     11.17      0.00      0.00     62.23
08:31:56 PM     all     25.39      0.00     11.92      0.00      0.00     62.69
08:31:58 PM     all     26.53      0.00     11.22      0.00      0.00     62.24
08:32:00 PM     all     28.64      0.00     12.56      0.00      0.00     58.79
08:32:02 PM     all     26.60      0.00     11.17      0.00      0.00     62.23
08:32:04 PM     all     25.26      0.00     14.21      0.00      0.00     60.53
08:32:06 PM     all     26.88      0.00     12.37      0.00      0.00     60.75
08:32:08 PM     all     27.14      0.00     13.57      0.00      0.00     59.30
08:32:10 PM     all     25.00      0.00     11.70      0.00      0.00     63.30
08:32:12 PM     all     27.04      0.00     12.76      0.00      0.00     60.20
08:32:14 PM     all     27.46      0.00     12.44      0.00      0.00     60.10
08:32:16 PM     all     27.50      0.00     13.50      0.00      0.00     59.00
08:32:18 PM     all     26.53      0.00     13.78      0.00      0.00     59.69
08:32:20 PM     all     27.08      0.00     13.54      0.00      0.00     59.38
08:32:22 PM     all     23.16      0.00     13.16      0.53      0.00     63.16
08:32:24 PM     all     26.04      0.00     12.50      0.00      0.00     61.46
08:32:26 PM     all     27.08      0.00     10.42      0.00      0.00     62.50
08:32:28 PM     all     29.17      0.00      8.85      0.00      0.00     61.98
08:32:30 PM     all     26.46      0.00     11.64      0.00      0.00     61.90
08:32:32 PM     all     28.21      0.00     11.28      0.00      0.00     60.51
08:32:34 PM     all     24.23      0.00     14.43      0.00      0.00     61.34
08:32:36 PM     all     25.26      0.00     13.16      0.00      0.00     61.58
08:32:38 PM     all     28.86      0.00     13.43      0.00      0.00     57.71
08:32:40 PM     all     27.64      0.00     12.56      0.00      0.00     59.80
08:32:42 PM     all     27.55      0.00     13.78      0.00      0.00     58.67
08:32:44 PM     all     26.02      0.00     13.27      0.00      0.00     60.71
08:32:46 PM     all     29.80      0.00     12.12      0.51      0.00     57.58
08:32:48 PM     all     28.79      0.00     15.15      0.00      0.00     56.06
08:32:50 PM     all     26.56      0.00     10.94      0.00      0.00     62.50
08:32:52 PM     all     27.78      0.00     16.16      0.00      0.00     56.06
08:32:54 PM     all     26.04      0.00     14.06      0.00      0.00     59.90
08:32:56 PM     all     25.13      0.00     14.87      0.00      0.00     60.00
08:32:58 PM     all     30.65      0.00     11.83      0.00      0.00     57.53
08:33:00 PM     all     27.60      0.00     11.46      0.00      0.00     60.94
08:33:02 PM     all     28.21      0.00     12.31      0.00      0.00     59.49
08:33:04 PM     all     29.74      0.00     15.38      0.00      0.00     54.87
08:33:06 PM     all     27.37      0.00     12.63      0.00      0.00     60.00
08:33:08 PM     all     27.51      0.00     12.17      0.00      0.00     60.32
08:33:10 PM     all     28.87      0.00     12.37      0.00      0.00     58.76
08:33:12 PM     all     27.69      0.00     14.36      0.00      0.00     57.95
08:33:14 PM     all     30.05      0.00     12.95      0.00      0.00     56.99
08:33:16 PM     all     29.53      0.00     11.92      0.00      0.00     58.55
08:33:18 PM     all     28.57      0.00     12.17      0.00      0.00     59.26
08:33:20 PM     all     29.38      0.00     11.34      0.00      0.00     59.28
08:33:22 PM     all     26.84      0.00     12.63      0.00      0.00     60.53
08:33:24 PM     all     33.00      0.00     12.00      0.00      0.00     55.00
08:33:26 PM     all     28.43      0.00     13.20      0.00      0.00     58.38
08:33:28 PM     all     27.98      0.00     13.47      0.00      0.00     58.55
08:33:30 PM     all     30.46      0.00     13.20      0.00      0.00     56.35
08:33:32 PM     all     26.98      0.00     12.17      0.00      0.00     60.85
08:33:34 PM     all     25.93      0.00     12.17      0.00      0.00     61.90
08:33:36 PM     all     28.35      0.00     12.37      0.52      0.00     58.76
08:33:38 PM     all     27.23      0.00     10.99      0.00      0.00     61.78
08:33:40 PM     all     29.74      0.00     11.28      0.00      0.00     58.97
08:33:42 PM     all     29.00      0.00     13.00      0.00      0.00     58.00
08:33:44 PM     all     27.50      0.00     15.50      0.00      0.00     57.00
08:33:46 PM     all     34.21      0.00      7.89      0.00      0.00     57.89
08:33:48 PM     all     32.99      0.00      8.76      0.00      0.00     58.25
08:33:50 PM     all     26.67      0.00     13.33      0.00      0.00     60.00
08:33:52 PM     all     28.21      0.00     13.33      0.00      0.00     58.46
08:33:54 PM     all     30.53      0.00     12.63      0.00      0.00     56.84
08:33:56 PM     all     26.46      0.00     12.17      0.00      0.00     61.38
08:33:58 PM     all     26.90      0.00     15.23      0.00      0.00     57.87
08:34:00 PM     all     26.60      0.00     11.17      0.00      0.00     62.23
08:34:02 PM     all     29.53      0.00     11.92      0.00      0.00     58.55
08:34:04 PM     all     29.73      0.00     10.81      0.00      0.00     59.46
08:34:06 PM     all     26.29      0.00     13.40      0.52      0.00     59.79
08:34:08 PM     all     29.69      0.00     14.06      0.00      0.00     56.25
08:34:10 PM     all     26.06      0.00     12.23      0.00      0.00     61.70
08:34:12 PM     all     27.51      0.00     12.70      0.00      0.00     59.79
08:34:14 PM     all     30.89      0.00      8.38      0.00      0.00     60.73
08:34:16 PM     all     27.75      0.00     10.99      0.00      0.00     61.26
08:34:18 PM     all     31.05      0.00      8.95      0.00      0.00     60.00
08:34:20 PM     all     29.38      0.00     12.37      0.00      0.00     58.25
08:34:22 PM     all     31.47      0.00     12.18      0.00      0.00     56.35
08:34:24 PM     all     29.53      0.00     11.40      0.00      0.00     59.07
08:34:26 PM     all     29.84      0.00      9.95      0.00      0.00     60.21
08:34:28 PM     all     25.79      0.00     14.21      0.00      0.00     60.00
08:34:30 PM     all     27.46      0.00     11.40      0.00      0.00     61.14
08:34:32 PM     all     28.80      0.00     10.47      0.00      0.00     60.73
08:34:34 PM     all     27.50      0.00     13.50      0.00      0.00     59.00
08:34:36 PM     all     28.00      0.00     13.50      0.00      0.00     58.50
08:34:38 PM     all     28.43      0.00     13.71      0.00      0.00     57.87
08:34:40 PM     all     29.23      0.00     12.31      0.00      0.00     58.46
08:34:42 PM     all     26.74      0.00     12.30      0.00      0.00     60.96
08:34:44 PM     all     28.14      0.00     14.57      0.00      0.00     57.29
08:34:46 PM     all     29.69      0.00     11.46      0.00      0.00     58.85
08:34:48 PM     all     36.41      0.00     13.33      0.00      0.00     50.26
08:34:50 PM     all     31.41      0.00      9.95      0.00      0.00     58.64
08:34:52 PM     all     26.46      0.00     12.70      0.53      0.00     60.32
08:34:54 PM     all     28.28      0.00     15.15      0.00      0.00     56.57
08:34:56 PM     all     32.83      0.00     12.12      0.00      0.00     55.05
08:34:58 PM     all     31.22      0.00      9.52      0.00      0.00     59.26
08:35:00 PM     all     27.66      0.00     10.64      0.00      0.00     61.70
08:35:02 PM     all     27.32      0.00     15.46      0.00      0.00     57.22
08:35:04 PM     all     30.37      0.00     10.47      0.00      0.00     59.16
08:35:06 PM     all     25.27      0.00     12.37      0.00      0.00     62.37
08:35:08 PM     all     29.32      0.00     12.57      0.00      0.00     58.12
08:35:10 PM     all     29.44      0.00     12.18      0.00      0.00     58.38
08:35:12 PM     all     29.02      0.00      8.81      0.00      0.00     62.18
08:35:14 PM     all     25.40      0.00     12.17      0.00      0.00     62.43
08:35:16 PM     all     29.59      0.00     13.78      0.51      0.00     56.12
08:35:18 PM     all     27.04      0.00     12.24      0.00      0.00     60.71
08:35:20 PM     all     26.04      0.00     13.54      0.00      0.00     60.42
08:35:22 PM     all     27.75      0.00     10.47      0.00      0.00     61.78
08:35:24 PM     all     29.08      0.00     11.22      0.00      0.00     59.69
08:35:26 PM     all     30.41      0.00     10.82      0.00      0.00     58.76
08:35:28 PM     all     28.87      0.00     11.86      0.00      0.00     59.28
08:35:30 PM     all     29.15      0.00     12.06      0.00      0.00     58.79
08:35:32 PM     all     29.90      0.00     11.34      0.00      0.00     58.76
08:35:34 PM     all     28.42      0.00     13.68      0.00      0.00     57.89
08:35:36 PM     all     25.95      0.00     10.81      0.54      0.00     62.70
08:35:38 PM     all     26.06      0.00     11.70      0.00      0.00     62.23
08:35:40 PM     all     26.70      0.00     13.61      0.00      0.00     59.69
08:35:42 PM     all     28.86      0.00     12.94      0.00      0.00     58.21
08:35:44 PM     all     26.18      0.00     13.09      0.00      0.00     60.73
08:35:46 PM     all     31.79      0.00     11.28      0.00      0.00     56.92
08:35:48 PM     all     35.20      0.00     14.29      0.00      0.00     50.51
08:35:50 PM     all     30.85      0.00     10.11      0.00      0.00     59.04
08:35:52 PM     all     27.13      0.00     10.11      0.53      0.00     62.23
08:35:54 PM     all     27.78      0.00     12.63      0.00      0.00     59.60
08:35:56 PM     all     27.60      0.00     11.98      0.00      0.00     60.42
08:35:58 PM     all     29.23      0.00     10.26      0.00      0.00     60.51
08:36:00 PM     all     27.37      0.00     11.05      0.00      0.00     61.58
08:36:02 PM     all     29.32      0.00      9.95      0.00      0.00     60.73
08:36:04 PM     all     27.75      0.00     13.09      0.00      0.00     59.16
08:36:06 PM     all     29.69      0.00      9.90      0.00      0.00     60.42
08:36:08 PM     all     28.06      0.00     12.76      0.00      0.00     59.18
08:36:10 PM     all     24.35      0.00     14.51      0.00      0.00     61.14
08:36:12 PM     all     25.52      0.00     13.02      0.52      0.00     60.94
08:36:14 PM     all     30.65      0.00     11.56      0.00      0.00     57.79
08:36:16 PM     all     27.92      0.00     12.69      0.00      0.00     59.39
08:36:18 PM     all     28.65      0.00     10.42      0.00      0.00     60.94
08:36:20 PM     all     28.57      0.00     12.24      0.00      0.00     59.18
08:36:22 PM     all     27.42      0.00     10.75      0.00      0.00     61.83
08:36:24 PM     all     28.12      0.00     10.94      0.00      0.00     60.94
08:36:26 PM     all     28.88      0.00      9.09      0.00      0.00     62.03
08:36:28 PM     all     28.87      0.00     11.34      0.00      0.00     59.79
08:36:30 PM     all     26.94      0.00     11.40      0.00      0.00     61.66
08:36:32 PM     all     28.28      0.00     13.13      0.00      0.00     58.59
08:36:34 PM     all     25.77      0.00     12.37      0.00      0.00     61.86
08:36:36 PM     all     28.28      0.00     11.11      0.00      0.00     60.61
08:36:38 PM     all     24.10      0.00     12.31      0.00      0.00     63.59
08:36:40 PM     all     23.98      0.00     14.29      0.00      0.00     61.73
08:36:42 PM     all     26.18      0.00      9.95      0.00      0.00     63.87
08:36:44 PM     all     33.99      0.00     10.84      0.00      0.00     55.17
08:36:46 PM     all     29.59      0.00     12.24      0.00      0.00     58.16
08:36:48 PM     all     25.27      0.00     13.44      0.00      0.00     61.29
08:36:50 PM     all     27.92      0.00     11.68      0.00      0.00     60.41
08:36:52 PM     all     28.06      0.00     12.24      0.51      0.00     59.18
08:36:54 PM     all     25.91      0.00     11.92      0.00      0.00     62.18
08:36:56 PM     all     24.23      0.00     14.95      0.00      0.00     60.82
08:36:58 PM     all     26.32      0.00     11.05      0.00      0.00     62.63
08:37:00 PM     all     23.94      0.00     12.77      0.00      0.00     63.30
08:37:02 PM     all     28.42      0.00     10.53      0.00      0.00     61.05
08:37:04 PM     all     28.87      0.00     16.49      0.00      0.00     54.64
08:37:06 PM     all     32.26      0.00     12.37      0.00      0.00     55.38
08:37:08 PM     all     34.17      0.00     13.07      0.00      0.00     52.76
08:37:10 PM     all     31.35      0.00     13.51      0.00      0.00     55.14
08:37:12 PM     all     33.50      0.00     15.23      0.00      0.00     51.27
08:37:14 PM     all     29.47      0.00     13.68      0.00      0.00     56.84
08:37:16 PM     all     33.00      0.00     15.76      0.00      0.00     51.23
08:37:18 PM     all     25.39      0.00     13.47      0.00      0.00     61.14
08:37:20 PM     all     26.53      0.00     12.24      0.00      0.00     61.22
08:37:22 PM     all     25.40      0.00     10.05      0.00      0.00     64.55
08:37:24 PM     all     26.94      0.00     11.40      0.00      0.00     61.66
08:37:26 PM     all     26.00      0.00     13.50      0.00      0.00     60.50
08:37:28 PM     all     27.55      0.00     10.71      0.00      0.00     61.73
08:37:30 PM     all     25.79      0.00     11.05      0.00      0.00     63.16
08:37:32 PM     all     27.92      0.00     11.68      0.51      0.00     59.90
08:37:34 PM     all     27.80      0.00     12.68      0.00      0.00     59.51
08:37:36 PM     all     25.00      0.00     11.17      0.00      0.00     63.83
08:37:38 PM     all     24.08      0.00     13.09      0.00      0.00     62.83
08:37:40 PM     all     25.91      0.00     10.88      0.00      0.00     63.21
08:37:42 PM     all     24.74      0.00     12.89      0.00      0.00     62.37
08:37:44 PM     all     25.41      0.00      8.29      0.00      0.00     66.30
08:37:46 PM     all     27.69      0.00     10.77      0.00      0.00     61.54
08:37:48 PM     all     24.74      0.00     14.43      0.00      0.00     60.82
08:37:50 PM     all     41.62      0.00     18.27      0.00      0.00     40.10
08:37:52 PM     all     52.17      0.00     22.28      0.00      0.00     25.54
08:37:54 PM     all     49.47      0.00     20.53      0.00      0.00     30.00
08:37:56 PM     all     41.84      0.00     15.82      0.00      0.00     42.35
08:37:58 PM     all     35.29      0.00     14.97      0.00      0.00     49.73
08:38:00 PM     all     34.18      0.00     18.37      0.00      0.00     47.45
08:38:02 PM     all     30.77      0.00     13.33      0.00      0.00     55.90
08:38:04 PM     all     30.48      0.00     11.23      0.00      0.00     58.29
08:38:06 PM     all     32.00      0.00     14.00      0.50      0.00     53.50
08:38:08 PM     all     28.57      0.00     13.76      0.00      0.00     57.67
08:38:10 PM     all     21.32      0.00      8.12      0.00      0.00     70.56


08:38:11 PM     all      0.00      0.00      1.12      0.00      0.00     98.88
Average:        all     28.21      0.00     12.41      0.03      0.00     59.35
